Source,Target,Weight,Type
Radcliffe_The myteries of Udolpho 4_1,Radcliffe_The myteries of Udolpho 4_4,2,undirected
Radcliffe_The myteries of Udolpho 4_2,Radcliffe_the mysteries of Udolpho 3_4,2,undirected
Radcliffe_The myteries of Udolpho 4_2,Radcliffe_the mysteries of Udolpho 3_5,3,undirected
Radcliffe_The myteries of Udolpho 4_2,Radcliffe_the mysteries of Udolpho 3_7,1,undirected
Radcliffe_The myteries of Udolpho 4_2,Radcliffe_The myteries of Udolpho 4_3,2,undirected
Radcliffe_The myteries of Udolpho 4_2,Radcliffe_The myteries of Udolpho 4_7,3,undirected
Radcliffe_The myteries of Udolpho 4_3,Radcliffe_the mysteries of Udolpho 3_7,1,undirected
Radcliffe_The myteries of Udolpho 4_3,Radcliffe_The myteries of Udolpho 4_2,2,undirected
Radcliffe_The myteries of Udolpho 4_3,Radcliffe_The myteries of Udolpho 4_4,3,undirected
Radcliffe_The myteries of Udolpho 4_3,Wallop_Hierogylphic Tales_1,2,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_the myteries of Udolpho 1_5,2,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_the myteries of Udolpho 1_6,5,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_the myteries of Udolpho 1_7,3,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_The myteries of Udolpho 4_1,2,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_The myteries of Udolpho 4_3,3,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_The myteries of Udolpho 4_6,1,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_The myteries of Udolpho 4_7,4,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_The myteries of Udolpho 4_8,1,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_The Myteries of Udolphu 2_3,1,undirected
Radcliffe_The myteries of Udolpho 4_5,Radcliffe_the mysteries of Udolpho 3_7,6,undirected
Radcliffe_The myteries of Udolpho 4_5,Radcliffe_the mysteries of Udolpho 3_8,3,undirected
Radcliffe_The myteries of Udolpho 4_5,Radcliffe_the myteries of Udolpho 1_1,1,undirected
Radcliffe_The myteries of Udolpho 4_5,Radcliffe_the myteries of Udolpho 1_2,3,undirected
Radcliffe_The myteries of Udolpho 4_5,Radcliffe_the myteries of Udolpho 1_3,1,undirected
Radcliffe_The myteries of Udolpho 4_6,Radcliffe_the myteries of Udolpho 1_4,4,undirected
Radcliffe_The myteries of Udolpho 4_6,Radcliffe_The myteries of Udolpho 4_4,1,undirected
Radcliffe_The myteries of Udolpho 4_6,Radcliffe_The myteries of Udolpho 4_7,3,undirected
Radcliffe_The myteries of Udolpho 4_7,Radcliffe_the mysteries of Udolpho 3_4,1,undirected
Radcliffe_The myteries of Udolpho 4_7,Radcliffe_The myteries of Udolpho 4_2,3,undirected
Radcliffe_The myteries of Udolpho 4_7,Radcliffe_The myteries of Udolpho 4_4,4,undirected
Radcliffe_The myteries of Udolpho 4_7,Radcliffe_The myteries of Udolpho 4_6,3,undirected
Radcliffe_The myteries of Udolpho 4_8,Radcliffe_A sicilian Romance_2,2,undirected
Radcliffe_The myteries of Udolpho 4_8,Radcliffe_The myteries of Udolpho 4_4,1,undirected
Radcliffe_The myteries of Udolpho 4_8,Radcliffe_The Myteries of Udolphu 2_3,3,undirected
Radcliffe_The Myteries of Udolphu 2_1,Radcliffe_the mysteries of Udolpho 3_7,1,undirected
Radcliffe_The Myteries of Udolphu 2_1,Radcliffe_the mysteries of Udolpho 3_8,2,undirected
Radcliffe_The Myteries of Udolphu 2_1,Radcliffe_the myteries of Udolpho 1_3,3,undirected
Radcliffe_The Myteries of Udolphu 2_2,Radcliffe_the myteries of Udolpho 1_8,5,undirected
Radcliffe_The Myteries of Udolphu 2_2,Radcliffe_The Myteries of Udolphu 2_3,5,undirected
Radcliffe_The Myteries of Udolphu 2_2,Radcliffe_The Myteries of Udolphu 2_6,4,undirected
Radcliffe_The Myteries of Udolphu 2_2,Radcliffe_The Myteries of Udolphu 2_7,1,undirected
Radcliffe_The Myteries of Udolphu 2_3,Radcliffe_the myteries of Udolpho 1_7,2,undirected
Radcliffe_The Myteries of Udolphu 2_3,Radcliffe_The myteries of Udolpho 4_4,1,undirected
Radcliffe_The Myteries of Udolphu 2_3,Radcliffe_The myteries of Udolpho 4_8,3,undirected
Radcliffe_The Myteries of Udolphu 2_3,Radcliffe_The Myteries of Udolphu 2_2,5,undirected
Radcliffe_The Myteries of Udolphu 2_4,Radcliffe_the mysteries of Udolpho 3_4,3,undirected
Radcliffe_The Myteries of Udolphu 2_4,Radcliffe_the mysteries of Udolpho 3_5,1,undirected
Radcliffe_The Myteries of Udolphu 2_4,Radcliffe_The Myteries of Udolphu 2_5,5,undirected
Radcliffe_The Myteries of Udolphu 2_5,Radcliffe_the mysteries of Udolpho 3_1,4,undirected
Radcliffe_The Myteries of Udolphu 2_5,Radcliffe_The Myteries of Udolphu 2_4,5,undirected
Radcliffe_The Myteries of Udolphu 2_5,Radcliffe_The Myteries of Udolphu 2_8,2,undirected
Radcliffe_The Myteries of Udolphu 2_5,Radcliffe_The Myteries of Udolphu 2_9,3,undirected
Radcliffe_The Myteries of Udolphu 2_6,Radcliffe_the mysteries of Udolpho 3_3,1,undirected
Radcliffe_The Myteries of Udolphu 2_6,Radcliffe_The Myteries of Udolphu 2_2,4,undirected
Radcliffe_The Myteries of Udolphu 2_6,Radcliffe_The Myteries of Udolphu 2_7,4,undirected
Radcliffe_The Myteries of Udolphu 2_7,Radcliffe_the mysteries of Udolpho 3_3,5,undirected
Radcliffe_The Myteries of Udolphu 2_7,Radcliffe_The Myteries of Udolphu 2_2,1,undirected
Radcliffe_The Myteries of Udolphu 2_7,Radcliffe_The Myteries of Udolphu 2_6,4,undirected
Radcliffe_The Myteries of Udolphu 2_8,Radcliffe_the mysteries of Udolpho 3_2,3,undirected
Radcliffe_The Myteries of Udolphu 2_8,Radcliffe_the mysteries of Udolpho 3_3,1,undirected
Radcliffe_The Myteries of Udolphu 2_8,Radcliffe_The Myteries of Udolphu 2_5,2,undirected
Radcliffe_The Myteries of Udolphu 2_8,Radcliffe_The Myteries of Udolphu 2_9,6,undirected
Radcliffe_The Myteries of Udolphu 2_9,Radcliffe_the mysteries of Udolpho 3_1,1,undirected
Radcliffe_The Myteries of Udolphu 2_9,Radcliffe_the mysteries of Udolpho 3_2,1,undirected
Radcliffe_The Myteries of Udolphu 2_9,Radcliffe_the mysteries of Udolpho 3_3,3,undirected
Radcliffe_The Myteries of Udolphu 2_9,Radcliffe_The Myteries of Udolphu 2_5,3,undirected
Radcliffe_The Myteries of Udolphu 2_9,Radcliffe_The Myteries of Udolphu 2_8,6,undirected
Shelley_St. Ivrene_1,Shelley_St. Ivrene_2,5,undirected
Shelley_St. Ivrene_1,Shelley_St. Ivrene_3,4,undirected
Shelley_St. Ivrene_1,Woolstencraft_The last Man_8,1,undirected
Shelley_St. Ivrene_2,Lewis_The Monk_14,1,undirected
Shelley_St. Ivrene_2,Shelley_St. Ivrene_1,5,undirected
Shelley_St. Ivrene_2,Shelley_St. Ivrene_3,6,undirected
Shelley_St. Ivrene_2,Shelley_Zastrozzi_1,1,undirected
Shelley_St. Ivrene_2,Shelley_Zastrozzi_2,1,undirected
Shelley_St. Ivrene_2,Shelley_Zastrozzi_3,1,undirected
Shelley_St. Ivrene_3,Lamb_Glenarvon 1_1,1,undirected
Shelley_St. Ivrene_3,Shelley_St. Ivrene_1,4,undirected
Shelley_St. Ivrene_3,Shelley_St. Ivrene_2,6,undirected
Shelley_Zastrozzi_1,Shelley_St. Ivrene_2,1,undirected
Shelley_Zastrozzi_1,Shelley_Zastrozzi_2,4,undirected
Shelley_Zastrozzi_1,Shelley_Zastrozzi_3,5,undirected
Shelley_Zastrozzi_2,Shelley_St. Ivrene_2,1,undirected
Shelley_Zastrozzi_2,Shelley_Zastrozzi_1,4,undirected
Shelley_Zastrozzi_2,Shelley_Zastrozzi_3,6,undirected
Shelley_Zastrozzi_3,Shelley_St. Ivrene_2,1,undirected
Shelley_Zastrozzi_3,Shelley_Zastrozzi_1,5,undirected
Shelley_Zastrozzi_3,Shelley_Zastrozzi_2,6,undirected
Wallop_Hierogylphic Tales_1,Lamb_Glenarvon 2_2,3,undirected
Wallop_Hierogylphic Tales_1,Polidori_diary_3,1,undirected
Wallop_Hierogylphic Tales_1,Radcliffe_The myteries of Udolpho 4_3,2,undirected
Wallop_Hierogylphic Tales_1,Woolstencraft_Falkner_1,1,undirected
Wallop_the castle of Odranto 2_1,Lewis_The Monk_1,1,undirected
Wallop_the castle of Odranto 2_1,Wallop_the castle of Odranto 2_2,5,undirected
Wallop_the castle of Odranto 2_1,Wallop_the castle of Odranto_1,6,undirected
Wallop_the castle of Odranto 2_2,Lewis_The Monk_8,1,undirected
Wallop_the castle of Odranto 2_2,Wallop_the castle of Odranto 2_1,5,undirected
Wallop_the castle of Odranto 2_2,Wallop_the castle of Odranto_1,4,undirected
Wallop_the castle of Odranto_1,Lewis_The Monk_4,1,undirected
Wallop_the castle of Odranto_1,Wallop_the castle of Odranto 2_1,6,undirected
Wallop_the castle of Odranto_1,Wallop_the castle of Odranto 2_2,4,undirected
Woolstencraft_Falkner_1,Wallop_Hierogylphic Tales_1,1,undirected
Woolstencraft_Falkner_1,Woolstencraft_Falkner_2,2,undirected
Woolstencraft_Falkner_1,Woolstencraft_Falkner_4,6,undirected
Woolstencraft_Falkner_1,Woolstencraft_Falkner_6,1,undirected
Woolstencraft_Falkner_1,Woolstencraft_Falkner_12,1,undirected
Woolstencraft_Falkner_2,Woolstencraft_Falkner_1,2,undirected
Woolstencraft_Falkner_2,Woolstencraft_Falkner_3,3,undirected
Woolstencraft_Falkner_2,Woolstencraft_Falkner_4,2,undirected
Woolstencraft_Falkner_2,Woolstencraft_Falkner_6,2,undirected
Woolstencraft_Falkner_2,Woolstencraft_Falkner_14,1,undirected
Woolstencraft_Falkner_2,Woolstencraft_The last Man_5,1,undirected
Woolstencraft_Falkner_3,Woolstencraft_Falkner_2,3,undirected
Woolstencraft_Falkner_3,Woolstencraft_Falkner_4,5,undirected
Woolstencraft_Falkner_3,Woolstencraft_Falkner_5,5,undirected
Woolstencraft_Falkner_3,Woolstencraft_Falkner_9,2,undirected
Woolstencraft_Falkner_3,Woolstencraft_Falkner_14,3,undirected
Woolstencraft_Falkner_4,Woolstencraft_Falkner_1,6,undirected
Woolstencraft_Falkner_4,Woolstencraft_Falkner_2,2,undirected
Woolstencraft_Falkner_4,Woolstencraft_Falkner_3,5,undirected
Woolstencraft_Falkner_4,Woolstencraft_Falkner_5,3,undirected
Woolstencraft_Falkner_4,Woolstencraft_The last Man_6,2,undirected
Woolstencraft_Falkner_5,Woolstencraft_Falkner_3,5,undirected
Woolstencraft_Falkner_5,Woolstencraft_Falkner_4,3,undirected
Woolstencraft_Falkner_5,Woolstencraft_Falkner_6,1,undirected
Woolstencraft_Falkner_5,Woolstencraft_Falkner_14,2,undirected
Woolstencraft_Falkner_6,Woolstencraft_Falkner_1,1,undirected
Woolstencraft_Falkner_6,Woolstencraft_Falkner_2,2,undirected
Woolstencraft_Falkner_6,Woolstencraft_Falkner_5,1,undirected
Woolstencraft_Falkner_6,Woolstencraft_Falkner_14,3,undirected
Woolstencraft_Falkner_7,Woolstencraft_Falkner_8,2,undirected
Woolstencraft_Falkner_7,Woolstencraft_Falkner_13,3,undirected
Woolstencraft_Falkner_7,Woolstencraft_Falkner_16,1,undirected
Woolstencraft_Falkner_8,Woolstencraft_Falkner_7,2,undirected
Woolstencraft_Falkner_8,Woolstencraft_Falkner_13,3,undirected
Woolstencraft_Falkner_8,Woolstencraft_Falkner_16,5,undirected
Woolstencraft_Falkner_8,Woolstencraft_Falkner_17,2,undirected
Woolstencraft_Falkner_9,Woolstencraft_Falkner_3,2,undirected
Woolstencraft_Falkner_9,Woolstencraft_Falkner_13,3,undirected
Woolstencraft_Falkner_9,Woolstencraft_Falkner_14,6,undirected
Woolstencraft_Falkner_10,Woolstencraft_Falkner_11,6,undirected
Woolstencraft_Falkner_10,Woolstencraft_Falkner_12,1,undirected
Woolstencraft_Falkner_10,Woolstencraft_Frankenstein_2,2,undirected
Woolstencraft_Falkner_10,Woolstencraft_Mathilda_1,2,undirected
Woolstencraft_Falkner_10,Woolstencraft_Mathilda_3,2,undirected
Woolstencraft_Falkner_11,Woolstencraft_Falkner_10,6,undirected
Woolstencraft_Falkner_11,Woolstencraft_Falkner_12,5,undirected
Woolstencraft_Falkner_11,Woolstencraft_The last Man_16,1,undirected
Woolstencraft_Falkner_12,Woolstencraft_Falkner_1,1,undirected
Woolstencraft_Falkner_12,Woolstencraft_Falkner_10,1,undirected
Woolstencraft_Falkner_12,Woolstencraft_Falkner_11,5,undirected
Woolstencraft_Falkner_12,Woolstencraft_The last Man_16,3,undirected
Woolstencraft_Falkner_13,Woolstencraft_Falkner_7,3,undirected
Woolstencraft_Falkner_13,Woolstencraft_Falkner_8,3,undirected
Woolstencraft_Falkner_13,Woolstencraft_Falkner_9,3,undirected
Woolstencraft_Falkner_13,Woolstencraft_Falkner_16,4,undirected
Woolstencraft_Falkner_14,Woolstencraft_Falkner_2,1,undirected
Woolstencraft_Falkner_14,Woolstencraft_Falkner_3,3,undirected
Woolstencraft_Falkner_14,Woolstencraft_Falkner_5,2,undirected
Woolstencraft_Falkner_14,Woolstencraft_Falkner_6,3,undirected
Woolstencraft_Falkner_14,Woolstencraft_Falkner_9,6,undirected
Woolstencraft_Falkner_14,Woolstencraft_Falkner_18,3,undirected
Woolstencraft_Falkner_15,Woolstencraft_Falkner_16,2,undirected
Woolstencraft_Falkner_15,Woolstencraft_Falkner_17,5,undirected
Woolstencraft_Falkner_15,Woolstencraft_Falkner_18,2,undirected
Woolstencraft_Falkner_16,Woolstencraft_Falkner_7,1,undirected
Woolstencraft_Falkner_16,Woolstencraft_Falkner_8,5,undirected
Woolstencraft_Falkner_16,Woolstencraft_Falkner_13,4,undirected
Woolstencraft_Falkner_16,Woolstencraft_Falkner_15,2,undirected
Woolstencraft_Falkner_16,Woolstencraft_Falkner_17,6,undirected
Woolstencraft_Falkner_17,Woolstencraft_Falkner_8,2,undirected
Woolstencraft_Falkner_17,Woolstencraft_Falkner_15,5,undirected
Woolstencraft_Falkner_17,Woolstencraft_Falkner_16,6,undirected
Woolstencraft_Falkner_17,Woolstencraft_Falkner_18,2,undirected
Woolstencraft_Falkner_18,Woolstencraft_Falkner_14,3,undirected
Woolstencraft_Falkner_18,Woolstencraft_Falkner_15,2,undirected
Woolstencraft_Falkner_18,Woolstencraft_Falkner_17,2,undirected
Woolstencraft_Frankenstein_1,Woolstencraft_Frankenstein_2,4,undirected
Woolstencraft_Frankenstein_1,Woolstencraft_Frankenstein_3,3,undirected
Woolstencraft_Frankenstein_1,Woolstencraft_Mathilda_1,1,undirected
Woolstencraft_Frankenstein_1,Woolstencraft_The last Man_1,1,undirected
Woolstencraft_Frankenstein_2,Woolstencraft_Falkner_10,2,undirected
Woolstencraft_Frankenstein_2,Woolstencraft_Frankenstein_1,4,undirected
Woolstencraft_Frankenstein_2,Woolstencraft_Frankenstein_3,3,undirected
Woolstencraft_Frankenstein_2,Woolstencraft_Frankenstein_5,1,undirected
Woolstencraft_Frankenstein_2,Woolstencraft_Frankenstein_7,5,undirected
Woolstencraft_Frankenstein_2,Woolstencraft_Frankenstein_8,6,undirected
Woolstencraft_Frankenstein_3,Woolstencraft_Frankenstein_1,3,undirected
Woolstencraft_Frankenstein_3,Woolstencraft_Frankenstein_2,3,undirected
Woolstencraft_Frankenstein_3,Woolstencraft_Frankenstein_8,2,undirected
Woolstencraft_Frankenstein_4,Woolstencraft_Frankenstein_6,6,undirected
Woolstencraft_Frankenstein_4,Woolstencraft_Frankenstein_7,3,undirected
Woolstencraft_Frankenstein_4,Woolstencraft_Frankenstein_8,3,undirected
Woolstencraft_Frankenstein_4,Woolstencraft_Frankenstein_9,2,undirected
Woolstencraft_Frankenstein_5,Woolstencraft_Frankenstein_2,1,undirected
Woolstencraft_Frankenstein_5,Woolstencraft_Frankenstein_7,2,undirected
Woolstencraft_Frankenstein_5,Woolstencraft_The last Man_1,3,undirected
Woolstencraft_Frankenstein_6,Woolstencraft_Frankenstein_4,6,undirected
Woolstencraft_Frankenstein_6,Woolstencraft_Frankenstein_8,4,undirected
Woolstencraft_Frankenstein_6,Woolstencraft_Frankenstein_9,4,undirected
Woolstencraft_Frankenstein_6,Woolstencraft_Mathilda_2,1,undirected
Woolstencraft_Frankenstein_7,Woolstencraft_Frankenstein_2,5,undirected
Woolstencraft_Frankenstein_7,Woolstencraft_Frankenstein_4,3,undirected
Woolstencraft_Frankenstein_7,Woolstencraft_Frankenstein_5,2,undirected
Woolstencraft_Frankenstein_7,Woolstencraft_Frankenstein_8,1,undirected
Woolstencraft_Frankenstein_8,Woolstencraft_Frankenstein_2,6,undirected
Woolstencraft_Frankenstein_8,Woolstencraft_Frankenstein_3,2,undirected
Woolstencraft_Frankenstein_8,Woolstencraft_Frankenstein_4,3,undirected
Woolstencraft_Frankenstein_8,Woolstencraft_Frankenstein_6,4,undirected
Woolstencraft_Frankenstein_8,Woolstencraft_Frankenstein_7,1,undirected
Woolstencraft_Frankenstein_8,Woolstencraft_Frankenstein_9,1,undirected
Woolstencraft_Frankenstein_9,Woolstencraft_Frankenstein_4,2,undirected
Woolstencraft_Frankenstein_9,Woolstencraft_Frankenstein_6,4,undirected
Woolstencraft_Frankenstein_9,Woolstencraft_Frankenstein_8,1,undirected
Woolstencraft_Frankenstein_9,Woolstencraft_Mathilda_2,2,undirected
Woolstencraft_Mathilda_1,Woolstencraft_Falkner_10,2,undirected
Woolstencraft_Mathilda_1,Woolstencraft_Frankenstein_1,1,undirected
Woolstencraft_Mathilda_1,Woolstencraft_Mathilda_3,6,undirected
Woolstencraft_Mathilda_2,Woolstencraft_Frankenstein_6,1,undirected
Woolstencraft_Mathilda_2,Woolstencraft_Frankenstein_9,2,undirected
Woolstencraft_Mathilda_2,Woolstencraft_Mathilda_3,4,undirected
Woolstencraft_Mathilda_3,Woolstencraft_Falkner_10,2,undirected
Woolstencraft_Mathilda_3,Woolstencraft_Mathilda_1,6,undirected
Woolstencraft_Mathilda_3,Woolstencraft_Mathilda_2,4,undirected
Woolstencraft_Prospertine und Midas_1,Byron_Childe Harold's Pilgrimage_1,3,undirected
Woolstencraft_Prospertine und Midas_1,Byron_Childe Harold's Pilgrimage_2,2,undirected
Woolstencraft_Prospertine und Midas_1,Keats_Endymion_Lamia_1,1,undirected
Woolstencraft_The last Man_1,Woolstencraft_Frankenstein_1,1,undirected
Woolstencraft_The last Man_1,Woolstencraft_Frankenstein_5,3,undirected
Woolstencraft_The last Man_1,Woolstencraft_The last Man_2,6,undirected
Woolstencraft_The last Man_1,Woolstencraft_The last Man_12,1,undirected
Woolstencraft_The last Man_1,Woolstencraft_The last Man_18,3,undirected
Woolstencraft_The last Man_2,Anno_The Vamp_1,1,undirected
Woolstencraft_The last Man_2,Woolstencraft_The last Man_1,6,undirected
Woolstencraft_The last Man_2,Woolstencraft_The last Man_5,1,undirected
Woolstencraft_The last Man_2,Woolstencraft_The last Man_6,3,undirected
Woolstencraft_The last Man_3,Woolstencraft_The last Man_4,4,undirected
Woolstencraft_The last Man_3,Woolstencraft_The last Man_7,4,undirected
Woolstencraft_The last Man_3,Woolstencraft_The last Man_9,1,undirected
Woolstencraft_The last Man_4,Woolstencraft_The last Man_3,4,undirected
Woolstencraft_The last Man_4,Woolstencraft_The last Man_7,3,undirected
Woolstencraft_The last Man_4,Woolstencraft_The last Man_15,4,undirected
Woolstencraft_The last Man_4,Woolstencraft_The last Man_16,6,undirected
Woolstencraft_The last Man_5,Woolstencraft_Falkner_2,1,undirected
Woolstencraft_The last Man_5,Woolstencraft_The last Man_2,1,undirected
Woolstencraft_The last Man_5,Woolstencraft_The last Man_6,6,undirected
Woolstencraft_The last Man_5,Woolstencraft_The last Man_7,3,undirected
Woolstencraft_The last Man_6,Lamb_Glenarvon 1_1,1,undirected
Woolstencraft_The last Man_6,Woolstencraft_Falkner_4,2,undirected
Woolstencraft_The last Man_6,Woolstencraft_The last Man_2,3,undirected
Woolstencraft_The last Man_6,Woolstencraft_The last Man_5,6,undirected
Woolstencraft_The last Man_7,Woolstencraft_The last Man_3,4,undirected
Woolstencraft_The last Man_7,Woolstencraft_The last Man_4,3,undirected
Woolstencraft_The last Man_7,Woolstencraft_The last Man_5,3,undirected
Woolstencraft_The last Man_8,Shelley_St. Ivrene_1,1,undirected
Woolstencraft_The last Man_8,Woolstencraft_The last Man_9,2,undirected
Woolstencraft_The last Man_8,Woolstencraft_The last Man_10,6,undirected
Woolstencraft_The last Man_8,Woolstencraft_The last Man_11,1,undirected
Woolstencraft_The last Man_8,Woolstencraft_The last Man_13,5,undirected
Woolstencraft_The last Man_8,Woolstencraft_The last Man_17,1,undirected
Woolstencraft_The last Man_9,Woolstencraft_The last Man_3,1,undirected
Woolstencraft_The last Man_9,Woolstencraft_The last Man_8,2,undirected
Woolstencraft_The last Man_9,Woolstencraft_The last Man_12,3,undirected
Woolstencraft_The last Man_9,Woolstencraft_The last Man_18,1,undirected
Woolstencraft_The last Man_10,Woolstencraft_The last Man_8,6,undirected
Woolstencraft_The last Man_10,Woolstencraft_The last Man_11,1,undirected
Woolstencraft_The last Man_10,Woolstencraft_The last Man_12,2,undirected
Woolstencraft_The last Man_10,Woolstencraft_The last Man_14,2,undirected
Woolstencraft_The last Man_10,Woolstencraft_The last Man_17,2,undirected
Woolstencraft_The last Man_10,Woolstencraft_The last Man_19,3,undirected
Woolstencraft_The last Man_10,Woolstencraft_The last Man_20,2,undirected
Woolstencraft_The last Man_11,Polidori_diary_1,1,undirected
Woolstencraft_The last Man_11,Woolstencraft_The last Man_8,1,undirected
Woolstencraft_The last Man_11,Woolstencraft_The last Man_10,1,undirected
Woolstencraft_The last Man_11,Woolstencraft_The last Man_12,6,undirected
Woolstencraft_The last Man_11,Woolstencraft_The last Man_14,5,undirected
Woolstencraft_The last Man_11,Woolstencraft_The last Man_18,2,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_1,1,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_9,3,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_10,2,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_11,6,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_14,4,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_18,4,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_20,1,undirected
Woolstencraft_The last Man_13,Woolstencraft_The last Man_8,5,undirected
Woolstencraft_The last Man_13,Woolstencraft_The last Man_14,2,undirected
Woolstencraft_The last Man_13,Woolstencraft_The last Man_17,1,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_10,2,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_11,5,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_12,4,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_13,2,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_15,1,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_17,3,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_19,1,undirected
Woolstencraft_The last Man_15,Woolstencraft_The last Man_4,4,undirected
Woolstencraft_The last Man_15,Woolstencraft_The last Man_14,1,undirected
Woolstencraft_The last Man_15,Woolstencraft_The last Man_16,5,undirected
Woolstencraft_The last Man_16,Woolstencraft_Falkner_11,1,undirected
Woolstencraft_The last Man_16,Woolstencraft_Falkner_12,3,undirected
Woolstencraft_The last Man_16,Woolstencraft_The last Man_4,6,undirected
Woolstencraft_The last Man_16,Woolstencraft_The last Man_15,5,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_8,1,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_10,2,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_13,1,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_14,3,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_19,2,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_1,3,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_9,1,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_11,2,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_12,4,undirected
Woolstencraft_The last Man_19,Woolstencraft_The last Man_10,3,undirected
Woolstencraft_The last Man_19,Woolstencraft_The last Man_14,1,undirected
Woolstencraft_The last Man_19,Woolstencraft_The last Man_17,2,undirected
Woolstencraft_The last Man_19,Woolstencraft_The last Man_20,3,undirected
Woolstencraft_The last Man_20,Woolstencraft_The last Man_10,2,undirected
Woolstencraft_The last Man_20,Woolstencraft_The last Man_12,1,undirected
Woolstencraft_The last Man_20,Woolstencraft_The last Man_19,3,undirected
